oferta_ganadora,marca,modelo,año,antiguedad,kilometraje,km_por_año,transmisión,combustible,cilindrada,tracción,valor_inicial,numero_pujas,visitas,ratio_oferta_inicial,mandante,numero_propietarios,meses_dueño_actual,funciona,tiene_llaves,es_chatarra,limitaciones_dominio,permiso_circulacion_vigente,revision_tecnica_vigente,tiene_multas,monto_multas_utm
400000,SSANGYONG,TIVOLI,2018,7,103004.0,10269.333333333334,MECANICA,GASOLINA,1.6,4X2,300000,2,116.0,1.3333333333333333,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
400000,SSANGYONG,TIVOLI,2018,7,103004.0,10269.333333333334,MECANICA,GASOLINA,1.6,4X2,300000,2,116.0,1.3333333333333333,Cia. Seguros,1.0,16.0,1,1,0,0,1,1,1,2.0
400000,SSANGYONG,TIVOLI,2018,7,103004.0,10269.333333333334,MECANICA,GASOLINA,1.6,4X2,300000,2,116.0,1.3333333333333333,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
400000,SSANGYONG,TIVOLI,2018,7,103004.0,10269.333333333334,MECANICA,GASOLINA,1.6,4X2,300000,2,116.0,1.3333333333333333,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,1,1.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,3.0,11.0,0,0,0,0,0,0,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,0,0.0
900000,HONDA,CITY,2020,5,32321.0,10269.333333333334,MECANICA,GASOLINA,1.5,4X2,300000,2,131.0,3.0,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,1,1.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,4.0,6.0,0,0,0,0,0,0,0,0.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,1,0,0,0,0,1,1,13.0
1400000,HAVAL,H6,2020,5,50355.0,8392.5,AUTOMATICA,GASOLINA,1.5,4X2,300000,6,165.0,4.666666666666667,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,1,1.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,7.0,25.0,0,0,0,0,0,0,0,0.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,1,0,0,0,0,0,1,1.5
1700000,JAC MOTORS,X200,2018,7,103004.0,10269.333333333334,MECANICA,DIESEL,2.0,4X2,300000,5,199.0,5.666666666666667,Cia. Seguros,2.0,16.0,1,1,0,0,1,0,1,27.5
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,4.0,7.0,0,0,0,0,0,0,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,0,1,0,0,0,0,1,1.5
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,0,0.0
500000,FIAT,UNO WAY,2018,7,63587.0,7948.375,MECANICA,GASOLINA,1.4,4X2,300000,2,144.0,1.6666666666666667,Cia. Seguros,2.0,16.0,1,0,1,0,1,0,1,1.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,1.0,70.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
900000,SUZUKI,CELERIO,2019,6,87466.0,12495.142857142857,MECANICA,GASOLINA,1.0,4X2,300000,3,354.0,3.0,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,1.0,16.0,1,1,0,0,1,1,1,2.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,1.0,61.0,1,0,0,0,1,1,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,1.0,6.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3900000,AUDI,Q2,2018,7,63270.0,7908.75,AUTOMATICA,GASOLINA,1.4,4X2,1000000,7,624.0,3.9,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,1,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,1,1,0,0,1,0,1,2.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,1,0,0,0,0,0,1,1.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,1.0,73.0,1,0,0,0,1,1,1,1.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,1.0,5.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,1,1.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,1,1.0
2400000,KIA MOTORS,SPORTAGE,2019,6,43234.0,6176.285714285715,MECANICA,GASOLINA,2.0,4X2,1000000,4,551.0,2.4,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,15.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,1,1,0,0,1,1,1,2.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,1.0,1,1,0,0,1,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,14.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5500000,CHEVROLET,NKR,2013,12,223469.0,17189.923076923078,MECANICA,DIESEL,3.0,4X2,3000000,7,757.0,1.8333333333333333,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,8.0,12.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,1,1,0,0,1,1,1,2.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,1,0,1,0,1,1,1,3.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,13.0,1,1,0,0,0,1,1,27.5
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,7.0,0.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1700000,FIAT,STRADA,2011,14,103335.0,6889.0,MECANICA,GASOLINA,1.4,4X2,1000000,5,454.0,1.7,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
